index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
3300,1212,National,201151,1816,631476,11743,1.86,1.841
3301,1212,National,201152,1784,572662,12172,2.126,2.126
3302,1212,National,201201,1847,659284,11695,1.774,1.741
3303,1212,National,201202,1834,723687,11274,1.558,1.55
3304,1212,National,201203,1831,698135,11647,1.668,1.63
3305,1212,National,201204,1837,762001,12843,1.685,1.748
3306,1212,National,201205,1816,748523,14065,1.879,1.94
3307,1212,National,201206,1803,760063,14240,1.874,1.909
3308,1212,National,201207,1800,748704,15396,2.056,2.136
3309,1212,National,201208,1756,724474,15521,2.142,2.259
3310,1212,National,201209,1639,724158,15195,2.098,2.259
3311,1212,National,201210,1600,681369,14455,2.121,2.238
3312,1212,National,201211,1526,651790,14730,2.26,2.415
3313,1212,National,201212,1288,582455,10835,1.86,1.988
3314,1212,Region 1,201140,148,50977,280,0.549,0.446
3315,1212,Region 1,201141,153,49158,401,0.816,0.699
3316,1212,Region 1,201142,157,55219,381,0.69,0.638
3317,1212,Region 1,201143,157,55737,432,0.775,0.681
3318,1212,Region 1,201144,155,55082,450,0.817,0.688
3319,1212,Region 1,201145,160,57355,471,0.821,0.733
3320,1212,Region 1,201146,157,58653,390,0.665,0.591
3321,1212,Region 1,201147,152,37901,335,0.884,0.679
3322,1212,Region 1,201148,156,57676,431,0.747,0.628
3323,1212,Region 1,201149,151,52505,377,0.718,0.632
3324,1212,Region 1,201150,157,53104,447,0.842,0.792
3325,1212,Region 1,201151,160,45146,447,0.99,0.868
3326,1212,Region 1,201152,150,34543,406,1.175,1.004
3327,1212,Region 1,201201,160,43427,419,0.965,0.913
3328,1212,Region 1,201202,156,48411,454,0.938,0.805
3329,1212,Region 1,201203,155,46553,433,0.93,0.843
3330,1212,Region 1,201204,152,53519,486,0.908,0.826
3331,1212,Region 1,201205,150,53532,446,0.833,0.756
3332,1212,Region 1,201206,152,53243,439,0.825,0.812
3333,1212,Region 1,201207,154,53921,463,0.859,0.909
3334,1212,Region 1,201208,138,40832,403,0.987,1.01
3335,1212,Region 1,201209,132,45769,375,0.819,0.882
3336,1212,Region 1,201210,135,45275,342,0.755,0.824
3337,1212,Region 1,201211,130,39200,344,0.878,0.905
3338,1212,Region 1,201212,104,38322,396,1.033,0.84
3339,1212,Region 2,201140,227,123425,1671,1.354,0.912
3340,1212,Region 2,201141,225,122574,1868,1.524,0.954
3341,1212,Region 2,201142,217,119982,1812,1.51,0.931
3342,1212,Region 2,201143,214,118429,1822,1.538,0.92
3343,1212,Region 2,201144,221,121277,2222,1.832,1.154
3344,1212,Region 2,201145,222,123437,2248,1.821,1.076
3345,1212,Region 2,201146,212,123159,2284,1.855,1.156
3346,1212,Region 2,201147,211,103897,2305,2.219,1.282
3347,1212,Region 2,201148,207,121585,2662,2.189,1.293
3348,1212,Region 2,201149,216,122756,2744,2.235,1.346
3349,1212,Region 2,201150,215,122198,2729,2.233,1.294
3350,1212,Region 2,201151,215,113206,2773,2.45,1.192
3351,1212,Region 2,201152,200,101939,2645,2.595,1.202
3352,1212,Region 2,201201,217,114263,2616,2.289,1.305
3353,1212,Region 2,201202,211,114669,2131,1.858,1.064
3354,1212,Region 2,201203,210,110934,2209,1.991,1.153
3355,1212,Region 2,201204,208,116611,2155,1.848,1.053
3356,1212,Region 2,201205,208,116020,2156,1.858,1.113
3357,1212,Region 2,201206,203,116468,2125,1.825,1.058
3358,1212,Region 2,201207,202,116272,2174,1.87,1.11
3359,1212,Region 2,201208,202,114797,2390,2.082,1.34
3360,1212,Region 2,201209,143,109365,1609,1.471,1.115
3361,1212,Region 2,201210,136,107416,1581,1.472,1.191
3362,1212,Region 2,201211,126,105508,1766,1.674,1.214
3363,1212,Region 2,201212,107,98863,1681,1.7,1.264
3364,1212,Region 3,201140,221,113765,1340,1.178,1.157
3365,1212,Region 3,201141,227,115344,1424,1.235,1.177
3366,1212,Region 3,201142,224,119664,1415,1.182,1.102
3367,1212,Region 3,201143,225,116377,1508,1.296,1.251
3368,1212,Region 3,201144,231,114845,1546,1.346,1.283
3369,1212,Region 3,201145,234,117628,1681,1.429,1.379
3370,1212,Region 3,201146,226,115830,1646,1.421,1.413
3371,1212,Region 3,201147,228,97638,1473,1.509,1.57
3372,1212,Region 3,201148,224,113067,1728,1.528,1.478
3373,1212,Region 3,201149,228,111003,1549,1.395,1.34
3374,1212,Region 3,201150,217,109091,1666,1.527,1.488
3375,1212,Region 3,201151,218,100933,1657,1.642,1.777
3376,1212,Region 3,201152,220,99184,1904,1.92,2.082
3377,1212,Region 3,201201,222,104962,1757,1.674,1.69
3378,1212,Region 3,201202,217,108499,1473,1.358,1.46
3379,1212,Region 3,201203,220,105945,1593,1.504,1.493
3380,1212,Region 3,201204,220,115274,1582,1.372,1.366
3381,1212,Region 3,201205,215,111462,1699,1.524,1.477
3382,1212,Region 3,201206,214,113694,1595,1.403,1.484
3383,1212,Region 3,201207,210,111378,1752,1.573,1.612
3384,1212,Region 3,201208,207,111926,1667,1.489,1.419
3385,1212,Region 3,201209,195,105511,1589,1.506,1.647
3386,1212,Region 3,201210,200,105614,1606,1.521,1.524
3387,1212,Region 3,201211,190,102191,1514,1.482,1.811
3388,1212,Region 3,201212,174,104107,1428,1.372,1.396
3389,1212,Region 4,201140,348,139335,1731,1.242,1.115
3390,1212,Region 4,201141,346,143472,1798,1.253,1.136
3391,1212,Region 4,201142,359,139844,1781,1.274,1.245
3392,1212,Region 4,201143,359,134730,1787,1.326,1.274
3393,1212,Region 4,201144,347,135987,2008,1.477,1.516
3394,1212,Region 4,201145,369,143703,2229,1.551,1.514
3395,1212,Region 4,201146,355,137661,2010,1.46,1.409
3396,1212,Region 4,201147,366,113210,1931,1.706,1.662
3397,1212,Region 4,201148,364,139392,1907,1.368,1.298
3398,1212,Region 4,201149,348,120687,2001,1.658,1.684
3399,1212,Region 4,201150,346,118688,2128,1.793,1.725
3400,1212,Region 4,201151,333,102490,2255,2.2,2.015
3401,1212,Region 4,201152,340,92241,2422,2.626,2.298
3402,1212,Region 4,201201,348,115604,2060,1.782,1.642
3403,1212,Region 4,201202,348,134914,2218,1.644,1.516
3404,1212,Region 4,201203,351,129160,2332,1.806,1.739
3405,1212,Region 4,201204,352,139985,2595,1.854,1.771
3406,1212,Region 4,201205,358,144362,2913,2.018,1.882
3407,1212,Region 4,201206,357,141946,2998,2.112,1.949
3408,1212,Region 4,201207,356,139747,3124,2.235,2.142
3409,1212,Region 4,201208,356,141197,2878,2.038,2.062
3410,1212,Region 4,201209,337,136458,2973,2.179,2.163
3411,1212,Region 4,201210,330,126534,3037,2.4,2.397
3412,1212,Region 4,201211,318,126358,2989,2.366,2.253
3413,1212,Region 4,201212,267,114545,2101,1.834,1.749
3414,1212,Region 5,201140,272,97022,1109,1.143,0.929
3415,1212,Region 5,201141,275,99132,1084,1.093,0.925
3416,1212,Region 5,201142,278,95540,1067,1.117,1.021
3417,1212,Region 5,201143,277,97081,1044,1.075,0.967
3418,1212,Region 5,201144,283,97288,1156,1.188,1.06
3419,1212,Region 5,201145,282,95273,1120,1.176,1.091
3420,1212,Region 5,201146,280,95613,1094,1.144,0.995
3421,1212,Region 5,201147,282,73268,1039,1.418,1.22
3422,1212,Region 5,201148,281,94074,1067,1.134,1.024
3423,1212,Region 5,201149,277,90030,929,1.032,0.954
3424,1212,Region 5,201150,269,82042,1015,1.237,1.101
3425,1212,Region 5,201151,263,74885,1050,1.402,1.226
3426,1212,Region 5,201152,263,67577,1245,1.842,1.523
3427,1212,Region 5,201201,269,75656,1052,1.391,1.162
3428,1212,Region 5,201202,271,87879,1123,1.278,1.136
3429,1212,Region 5,201203,268,83998,1130,1.345,1.161
3430,1212,Region 5,201204,266,90483,1257,1.389,1.23
3431,1212,Region 5,201205,252,85466,1423,1.665,1.358
3432,1212,Region 5,201206,252,87320,1386,1.587,1.364
3433,1212,Region 5,201207,255,88421,1629,1.842,1.515
3434,1212,Region 5,201208,249,89256,1917,2.148,1.724
3435,1212,Region 5,201209,233,83746,1892,2.259,1.813
3436,1212,Region 5,201210,222,81321,2193,2.697,2.053
3437,1212,Region 5,201211,221,75701,2118,2.798,2.258
3438,1212,Region 5,201212,181,61575,1164,1.89,1.654
3439,1212,Region 6,201140,155,68436,1352,1.976,1.864
3440,1212,Region 6,201141,154,67306,1207,1.793,1.669
3441,1212,Region 6,201142,162,68083,1376,2.021,1.944
3442,1212,Region 6,201143,153,69348,1388,2.001,1.872
3443,1212,Region 6,201144,164,72770,1472,2.023,1.866
3444,1212,Region 6,201145,154,69223,1420,2.051,2.007
3445,1212,Region 6,201146,156,71176,1644,2.31,2.229
3446,1212,Region 6,201147,154,55332,1296,2.342,2.143
3447,1212,Region 6,201148,153,67339,1510,2.242,2.153
3448,1212,Region 6,201149,155,59262,1239,2.091,1.991
3449,1212,Region 6,201150,149,63547,1471,2.315,2.138
3450,1212,Region 6,201151,147,58379,1380,2.364,2.24
3451,1212,Region 6,201152,140,52217,1297,2.484,2.294
3452,1212,Region 6,201201,158,63225,1434,2.268,2.123
3453,1212,Region 6,201202,152,63887,1371,2.146,2.069
3454,1212,Region 6,201203,151,64531,1444,2.238,2.182
3455,1212,Region 6,201204,156,70398,1630,2.315,2.345
3456,1212,Region 6,201205,150,68381,1696,2.48,2.569
3457,1212,Region 6,201206,155,75019,1920,2.559,2.594
3458,1212,Region 6,201207,151,71016,2135,3.006,3.063
3459,1212,Region 6,201208,153,69318,2183,3.149,3.33
3460,1212,Region 6,201209,148,75702,2541,3.357,3.512
3461,1212,Region 6,201210,142,63428,2102,3.314,3.436
3462,1212,Region 6,201211,142,65323,2530,3.873,4.227
3463,1212,Region 6,201212,128,65238,1847,2.831,3.009
3464,1212,Region 7,201140,97,25268,223,0.883,0.891
3465,1212,Region 7,201141,99,25605,211,0.824,0.852
3466,1212,Region 7,201142,99,24987,184,0.736,0.761
3467,1212,Region 7,201143,102,28461,280,0.984,0.961
3468,1212,Region 7,201144,104,27835,303,1.089,1.141
3469,1212,Region 7,201145,104,28409,255,0.898,0.909
3470,1212,Region 7,201146,102,27961,220,0.787,0.84
3471,1212,Region 7,201147,104,19581,166,0.848,0.862
3472,1212,Region 7,201148,105,28394,276,0.972,1.033
3473,1212,Region 7,201149,106,26397,212,0.803,0.822
3474,1212,Region 7,201150,99,22861,333,1.457,1.443
3475,1212,Region 7,201151,102,19694,269,1.366,1.414
3476,1212,Region 7,201152,100,18371,342,1.862,1.894
3477,1212,Region 7,201201,102,22751,313,1.376,1.48
3478,1212,Region 7,201202,104,26039,364,1.398,1.499
3479,1212,Region 7,201203,103,25804,407,1.577,1.601
3480,1212,Region 7,201204,106,28884,464,1.606,1.756
3481,1212,Region 7,201205,103,27410,641,2.339,2.599
3482,1212,Region 7,201206,101,27979,742,2.652,2.815
3483,1212,Region 7,201207,103,28052,839,2.991,3.166
3484,1212,Region 7,201208,97,26297,806,3.065,3.049
3485,1212,Region 7,201209,94,26659,916,3.436,3.463
3486,1212,Region 7,201210,93,25908,841,3.246,3.163
3487,1212,Region 7,201211,90,23288,614,2.637,2.531
3488,1212,Region 7,201212,68,17776,275,1.547,1.491
3489,1212,Region 8,201140,109,48192,496,1.029,1.036
3490,1212,Region 8,201141,122,52934,523,0.988,0.868
3491,1212,Region 8,201142,125,53752,514,0.956,0.861
3492,1212,Region 8,201143,123,53072,532,1.002,0.91
3493,1212,Region 8,201144,125,51939,590,1.136,0.98
3494,1212,Region 8,201145,124,51894,595,1.147,0.997
3495,1212,Region 8,201146,122,53286,611,1.147,1.056
3496,1212,Region 8,201147,126,43472,577,1.327,1.091
3497,1212,Region 8,201148,122,52121,564,1.082,0.994
3498,1212,Region 8,201149,123,50865,539,1.06,0.964
3499,1212,Region 8,201150,122,51932,607,1.169,1.05
3500,1212,Region 8,201151,121,46555,561,1.205,1.079
3501,1212,Region 8,201152,117,43902,591,1.346,1.153
3502,1212,Region 8,201201,119,48900,629,1.286,1.1
3503,1212,Region 8,201202,121,53273,699,1.312,1.165
3504,1212,Region 8,201203,121,51014,677,1.327,1.189
3505,1212,Region 8,201204,120,54205,819,1.511,1.358
3506,1212,Region 8,201205,120,53175,982,1.847,1.581
3507,1212,Region 8,201206,116,53110,999,1.881,1.637
3508,1212,Region 8,201207,120,53070,1067,2.011,1.703
3509,1212,Region 8,201208,115,52386,1153,2.201,1.93
3510,1212,Region 8,201209,115,58489,1178,2.014,1.774
3511,1212,Region 8,201210,113,53738,1143,2.127,1.888
3512,1212,Region 8,201211,106,49999,1275,2.55,2.363
3513,1212,Region 8,201212,100,47122,892,1.893,1.712
3514,1212,Region 9,201140,206,80690,800,0.991,1.389
3515,1212,Region 9,201141,213,89586,934,1.043,1.634
3516,1212,Region 9,201142,209,84897,1082,1.274,1.914
3517,1212,Region 9,201143,213,85860,1127,1.313,1.851
3518,1212,Region 9,201144,215,78245,1248,1.595,2.063
3519,1212,Region 9,201145,217,82442,1133,1.374,1.827
3520,1212,Region 9,201146,213,88326,1391,1.575,2.191
3521,1212,Region 9,201147,218,68857,967,1.404,2.09
3522,1212,Region 9,201148,216,79559,908,1.141,1.384
3523,1212,Region 9,201149,217,74760,1238,1.656,2.225
3524,1212,Region 9,201150,219,77957,1350,1.732,2.561
3525,1212,Region 9,201151,210,60670,1214,2.001,3.046
3526,1212,Region 9,201152,205,54213,1157,2.134,3.656
3527,1212,Region 9,201201,205,60531,1266,2.091,2.984
3528,1212,Region 9,201202,209,74386,1315,1.768,2.447
3529,1212,Region 9,201203,207,70229,1272,1.811,2.31
3530,1212,Region 9,201204,209,80781,1657,2.051,2.911
3531,1212,Region 9,201205,210,76318,1883,2.467,3.186
3532,1212,Region 9,201206,206,78875,1836,2.328,2.862
3533,1212,Region 9,201207,200,74555,1925,2.582,3.185
3534,1212,Region 9,201208,197,66837,1909,2.856,3.647
3535,1212,Region 9,201209,197,69985,1847,2.639,3.17
3536,1212,Region 9,201210,186,60675,1357,2.237,2.556
3537,1212,Region 9,201211,166,55751,1295,2.323,2.672
3538,1212,Region 9,201212,131,28966,788,2.72,2.925
3539,1212,Region 10,201140,43,13264,110,0.829,0.449
3540,1212,Region 10,201141,47,12878,126,0.978,0.715
3541,1212,Region 10,201142,48,13781,109,0.791,0.543
3542,1212,Region 10,201143,52,14456,135,0.934,0.715
3543,1212,Region 10,201144,51,13173,154,1.169,0.961
3544,1212,Region 10,201145,47,13023,136,1.044,0.774
3545,1212,Region 10,201146,47,13182,161,1.221,0.919
3546,1212,Region 10,201147,49,9498,119,1.253,1.275
3547,1212,Region 10,201148,49,13785,167,1.211,0.836
3548,1212,Region 10,201149,49,13357,121,0.906,0.62
3549,1212,Region 10,201150,46,10962,158,1.441,1.26
3550,1212,Region 10,201151,47,9518,137,1.439,1.597
3551,1212,Region 10,201152,49,8475,163,1.923,2.002
3552,1212,Region 10,201201,47,9965,149,1.495,1.605
3553,1212,Region 10,201202,45,11730,126,1.074,0.983
3554,1212,Region 10,201203,45,9967,150,1.505,1.477
3555,1212,Region 10,201204,48,11861,198,1.669,1.38
3556,1212,Region 10,201205,50,12397,226,1.823,1.869
3557,1212,Region 10,201206,47,12409,200,1.612,1.665
3558,1212,Region 10,201207,49,12272,288,2.347,2.04
3559,1212,Region 10,201208,42,11628,215,1.849,1.8
3560,1212,Region 10,201209,45,12474,275,2.205,1.988
3561,1212,Region 10,201210,43,11460,253,2.208,2.313
3562,1212,Region 10,201211,37,8471,285,3.364,3.095
3563,1212,Region 10,201212,28,5941,263,4.427,2.948
3564,1213,National,201140,1827,760442,9114,1.199,1.133
3565,1213,National,201141,1862,778047,9576,1.231,1.171
3566,1213,National,201142,1879,775820,9721,1.253,1.263
3567,1213,National,201143,1876,773590,10057,1.3,1.274
3568,1213,National,201144,1897,768510,11149,1.451,1.415
3569,1213,National,201145,1914,782447,11290,1.443,1.388
3570,1213,National,201146,1871,784882,11451,1.459,1.443
3571,1213,National,201147,1891,622734,10210,1.64,1.553
3572,1213,National,201148,1878,767072,11221,1.463,1.316
3573,1213,National,201149,1871,721692,10952,1.518,1.462
3574,1213,National,201150,1841,713107,11904,1.669,1.638
3575,1213,National,201151,1818,631601,11743,1.859,1.841
3576,1213,National,201152,1787,572787,12173,2.125,2.125
3577,1213,National,201201,1851,660646,11727,1.775,1.747
3578,1213,National,201202,1839,725720,11274,1.553,1.547
3579,1213,National,201203,1837,700105,11648,1.664,1.627
3580,1213,National,201204,1846,765872,12883,1.682,1.75
3581,1213,National,201205,1826,752822,14145,1.879,1.951
3582,1213,National,201206,1812,763338,14272,1.87,1.91
3583,1213,National,201207,1810,752827,15447,2.052,2.134
3584,1213,National,201208,1767,729297,15597,2.139,2.259
3585,1213,National,201209,1657,732621,15303,2.089,2.255
3586,1213,National,201210,1636,691495,14601,2.112,2.228
3587,1213,National,201211,1594,673838,15045,2.233,2.384
3588,1213,National,201212,1478,646148,12208,1.889,2.007
3589,1213,National,201213,1242,563409,9041,1.605,1.685
3590,1213,Region 1,201140,148,50977,280,0.549,0.446
3591,1213,Region 1,201141,153,49158,401,0.816,0.699
3592,1213,Region 1,201142,157,55219,381,0.69,0.638
3593,1213,Region 1,201143,157,55737,432,0.775,0.681
3594,1213,Region 1,201144,155,55082,450,0.817,0.688
3595,1213,Region 1,201145,160,57355,471,0.821,0.733
3596,1213,Region 1,201146,157,58653,390,0.665,0.591
3597,1213,Region 1,201147,152,37901,335,0.884,0.679
3598,1213,Region 1,201148,156,57676,431,0.747,0.628
3599,1213,Region 1,201149,151,52505,377,0.718,0.632
3600,1213,Region 1,201150,157,53104,447,0.842,0.792
3601,1213,Region 1,201151,160,45146,447,0.99,0.868
3602,1213,Region 1,201152,150,34543,406,1.175,1.004
3603,1213,Region 1,201201,160,43427,419,0.965,0.913
3604,1213,Region 1,201202,157,48533,454,0.935,0.802
3605,1213,Region 1,201203,156,46646,433,0.928,0.841
3606,1213,Region 1,201204,153,53626,486,0.906,0.824
3607,1213,Region 1,201205,151,53637,446,0.832,0.754
3608,1213,Region 1,201206,153,53364,439,0.823,0.81
3609,1213,Region 1,201207,155,54008,463,0.857,0.908
3610,1213,Region 1,201208,140,41728,419,1.004,1.033
3611,1213,Region 1,201209,136,46797,392,0.838,0.906
3612,1213,Region 1,201210,139,46312,344,0.743,0.818
3613,1213,Region 1,201211,137,41232,352,0.854,0.836
3614,1213,Region 1,201212,125,42833,426,0.995,0.839
3615,1213,Region 1,201213,106,36713,222,0.605,0.604
3616,1213,Region 2,201140,227,123425,1671,1.354,0.912
3617,1213,Region 2,201141,225,122574,1868,1.524,0.954
3618,1213,Region 2,201142,217,119982,1812,1.51,0.931
3619,1213,Region 2,201143,214,118429,1822,1.538,0.92
3620,1213,Region 2,201144,221,121277,2222,1.832,1.154
3621,1213,Region 2,201145,222,123437,2248,1.821,1.076
3622,1213,Region 2,201146,212,123159,2284,1.855,1.156
3623,1213,Region 2,201147,211,103897,2305,2.219,1.282
3624,1213,Region 2,201148,207,121585,2662,2.189,1.293
3625,1213,Region 2,201149,216,122756,2744,2.235,1.346
3626,1213,Region 2,201150,215,122198,2729,2.233,1.294
3627,1213,Region 2,201151,215,113206,2773,2.45,1.192
3628,1213,Region 2,201152,201,102015,2645,2.593,1.196
3629,1213,Region 2,201201,218,114352,2616,2.288,1.297
3630,1213,Region 2,201202,212,114773,2131,1.857,1.059
3631,1213,Region 2,201203,211,111025,2209,1.99,1.148
3632,1213,Region 2,201204,209,116727,2155,1.846,1.048
3633,1213,Region 2,201205,209,116119,2156,1.857,1.108
3634,1213,Region 2,201206,204,116520,2125,1.824,1.056
3635,1213,Region 2,201207,203,116394,2174,1.868,1.105
3636,1213,Region 2,201208,203,114920,2390,2.08,1.334
3637,1213,Region 2,201209,146,109677,1610,1.468,1.105
3638,1213,Region 2,201210,140,107882,1581,1.465,1.172
3639,1213,Region 2,201211,136,110181,1814,1.646,1.202
3640,1213,Region 2,201212,125,107694,1745,1.62,1.116
3641,1213,Region 2,201213,107,97612,1508,1.545,1.063
3642,1213,Region 3,201140,221,113765,1340,1.178,1.157
3643,1213,Region 3,201141,227,115344,1424,1.235,1.177
3644,1213,Region 3,201142,224,119664,1415,1.182,1.102
3645,1213,Region 3,201143,225,116377,1508,1.296,1.251
3646,1213,Region 3,201144,231,114845,1546,1.346,1.283
3647,1213,Region 3,201145,234,117628,1681,1.429,1.379
3648,1213,Region 3,201146,226,115830,1646,1.421,1.413
3649,1213,Region 3,201147,228,97638,1473,1.509,1.57
3650,1213,Region 3,201148,224,113067,1728,1.528,1.478
3651,1213,Region 3,201149,228,111003,1549,1.395,1.34
3652,1213,Region 3,201150,217,109091,1666,1.527,1.488
3653,1213,Region 3,201151,218,100933,1657,1.642,1.777
3654,1213,Region 3,201152,220,99184,1904,1.92,2.082
3655,1213,Region 3,201201,222,104962,1757,1.674,1.69
3656,1213,Region 3,201202,217,108499,1473,1.358,1.46
3657,1213,Region 3,201203,220,105945,1593,1.504,1.493
3658,1213,Region 3,201204,220,115274,1582,1.372,1.366
3659,1213,Region 3,201205,215,111462,1699,1.524,1.477
3660,1213,Region 3,201206,214,113694,1595,1.403,1.484
3661,1213,Region 3,201207,210,111378,1752,1.573,1.612
3662,1213,Region 3,201208,207,111946,1668,1.49,1.42
3663,1213,Region 3,201209,196,106653,1592,1.493,1.644
3664,1213,Region 3,201210,205,107606,1618,1.504,1.503
3665,1213,Region 3,201211,197,105331,1518,1.441,1.686
3666,1213,Region 3,201212,187,108284,1446,1.335,1.333
3667,1213,Region 3,201213,165,99176,1211,1.221,1.165
3668,1213,Region 4,201140,348,139335,1731,1.242,1.115
3669,1213,Region 4,201141,346,143472,1798,1.253,1.136
3670,1213,Region 4,201142,359,139844,1781,1.274,1.245
3671,1213,Region 4,201143,359,134730,1787,1.326,1.274
3672,1213,Region 4,201144,347,135987,2008,1.477,1.516
3673,1213,Region 4,201145,369,143703,2229,1.551,1.514
3674,1213,Region 4,201146,355,137661,2010,1.46,1.409
3675,1213,Region 4,201147,366,113210,1931,1.706,1.662
3676,1213,Region 4,201148,364,139392,1907,1.368,1.298
3677,1213,Region 4,201149,348,120687,2001,1.658,1.684
